iso_code,continent,location,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
IDN,Asia,Indonesia,2021-08-26,,20974752,75.896,,112797,0.408,0.144,7,people tested,92784183,59426934,33357249,,678345,909961,33.57,21.5,12.07,,3293,68.98,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-08-27,107521,21082273,76.285,0.389,111803,0.405,0.136,7.4,people tested,94556758,60435555,34121203,,1772575,1042795,34.21,21.87,12.35,,3773,68.98,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-08-28,,,,,111469,0.403,0.127,7.9,people tested,95925079,61222258,34702821,,1368321,1104001,34.71,22.15,12.56,,3995,68.98,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-08-29,,21279118,76.997,,111135,0.402,0.121,8.2,people tested,96512676,61654676,34858000,,587597,1081643,34.92,22.31,12.61,,3914,68.98,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-08-30,78055,21357173,77.28,0.282,108131,0.391,0.119,8.4,people tested,98149666,62624397,35525269,,1636990,1189104,35.51,22.66,12.85,,4303,68.98,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-08-31,,,,,112876,0.408,0.103,9.7,people tested,98966499,63111288,35855211,,816833,1122384,35.81,22.84,12.97,,4061,68.98,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-09-01,,21621776,78.237,,112104,0.406,0.093,10.7,people tested,100684323,64229890,36454433,,1717824,1225498,36.43,23.24,13.19,,4434,68.98,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-09-02,,,,,110803,0.401,0.073,13.8,people tested,102385008,65229678,37155330,,1700685,1371546,37.05,23.6,13.44,,4963,68.98,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-09-03,,21878972,79.168,,113814,0.412,0.076,13.2,people tested,103679629,65957151,37722478,,1294621,1303267,37.52,23.87,13.65,,4716,68.98,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-09-04,,,,,116414,0.421,0.07,14.2,people tested,104384321,66353669,38030652,,704692,1208463,37.77,24.01,13.76,,4373,68.98,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-09-05,,22112218,80.012,,119014,0.431,0.066,15.1,people tested,105005826,66782673,38223153,,621505,1213307,38,24.16,13.83,,4390,68.98,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-09-06,96507,22208725,80.361,0.349,121650,0.44,0.064,15.7,people tested,106677164,67827361,38849803,,1671338,1218214,38.6,24.54,14.06,,4408,68.98,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-09-07,,,,,124281,0.45,0.058,17.1,people tested,107374568,68208588,39165980,,697404,1201153,38.85,24.68,14.17,,4346,,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-09-08,,,,,126912,0.459,0.053,18.8,people tested,108916110,69194539,39721571,,1541542,1175970,39.41,25.04,14.37,,4255,,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-09-09,,,,,130071,0.471,0.058,17.1,people tested,110685380,70322560,40362820,,1769270,1185767,40.05,25.45,14.61,,4291,,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-09-10,,22811588,82.542,,133231,0.482,0.045,22.3,people tested,112043252,71175259,40867993,,1357872,1194803,40.54,25.75,14.79,,4323,,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-09-11,143135,22954723,83.06,0.518,137018,0.496,0.042,23.9,people tested,113783060,72248720,41534340,,1739808,1342677,41.17,26.14,15.03,,4858,,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-09-12,,,,,137825,0.499,0.04,25.1,people tested,114500929,72766195,41734734,,717869,1356443,41.43,26.33,15.1,,4908,,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
IDN,Asia,Indonesia,2021-09-13,,23199268,83.945,,141506,0.512,0.037,27,people tested,116168745,73839683,42329062,,1667816,1355940,42.04,26.72,15.32,,4906,,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,
GBR,Europe,United Kingdom,2020-01-31,,,,,,,,,,,,,,,,,,,,,8.33,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-01,,,,,,,,,,,,,,,,,,,,,8.33,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-02,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,-5.15
GBR,Europe,United Kingdom,2020-02-03,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-04,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-05,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-06,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-07,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-08,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-09,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,-7.21
GBR,Europe,United Kingdom,2020-02-10,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-11,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-12,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-13,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-14,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-15,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-16,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,-5.95
GBR,Europe,United Kingdom,2020-02-17,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-18,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-19,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-20,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-21,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-22,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-23,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,-6.46
GBR,Europe,United Kingdom,2020-02-24,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-25,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-26,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-27,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-28,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-02-29,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-01,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,-2.72
GBR,Europe,United Kingdom,2020-03-02,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-03,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-04,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-05,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-06,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-07,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-08,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,-4.99
GBR,Europe,United Kingdom,2020-03-09,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-10,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-11,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-12,,,,,,,,,,,,,,,,,,,,,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-13,,,,,,,,,,,,,,,,,,,,,12.96,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-14,,,,,,,,,,,,,,,,,,,,,12.96,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-15,,,,,,,,,,,,,,,,,,,,,12.96,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,-1.15
GBR,Europe,United Kingdom,2020-03-16,,,,,,,,,,,,,,,,,,,,,16.67,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-17,,,,,,,,,,,,,,,,,,,,,22.22,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-18,,,,,,,,,,,,,,,,,,,,,31.48,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-19,,,,,,,,,,,,,,,,,,,,,31.48,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-20,,,,,,,,,,,,,,,,,,,,,37.04,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-21,,,,,,,,,,,,,,,,,,,,,47.22,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-22,,,,,,,,,,,,,,,,,,,,,62.04,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,0.91
GBR,Europe,United Kingdom,2020-03-23,,,,,,,,,,,,,,,,,,,,,78.24,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-24,,,,,,,,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-25,,,,,,,,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-26,,,,,,,,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-27,,,,,,,,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-28,,,,,,,,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-29,,,,,,,,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,8.32
GBR,Europe,United Kingdom,2020-03-30,,,,,,,,,,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-03-31,,176912,2.594,,,,,,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-01,12374,189286,2.775,0.181,,,,,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-02,15872,205158,3.008,0.233,,,,,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-03,14245,219403,3.217,0.209,,,,,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-04,15103,234506,3.438,0.221,,,,,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-05,11663,246169,3.609,0.171,,,,,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,58.96
GBR,Europe,United Kingdom,2020-04-06,13490,259659,3.807,0.198,,,,,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-07,13266,272925,4.001,0.194,13716,0.201,0.348,2.9,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-08,15194,288119,4.224,0.223,14119,0.207,0.34,2.9,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-09,17098,305217,4.475,0.251,14294,0.21,0.336,3,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-10,15939,321156,4.709,0.234,14536,0.213,0.324,3.1,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-11,15020,336176,4.929,0.22,14524,0.213,0.32,3.1,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-12,12017,348193,5.105,0.176,14575,0.214,0.317,3.1,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,75.63
GBR,Europe,United Kingdom,2020-04-13,12082,360275,5.282,0.177,14374,0.211,0.311,3.2,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-14,14222,374497,5.491,0.209,14510,0.213,0.297,3.4,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-15,16234,390731,5.729,0.238,14659,0.215,0.293,3.4,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-16,17777,408508,5.989,0.261,14756,0.216,0.295,3.4,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-17,17365,425873,6.244,0.255,14960,0.219,0.297,3.4,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-18,16460,442333,6.485,0.241,15165,0.222,0.304,3.3,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-19,13460,455793,6.682,0.197,15371,0.225,0.303,3.3,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,108.4
GBR,Europe,United Kingdom,2020-04-20,32680,488473,7.162,0.479,18314,0.269,0.259,3.9,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-21,20063,508536,7.456,0.294,19148,0.281,0.251,4,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-22,20089,528625,7.75,0.295,19699,0.289,0.247,4,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-23,20368,548993,8.049,0.299,20069,0.294,0.241,4.1,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-24,21982,570975,8.371,0.322,20729,0.304,0.234,4.3,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-25,17939,588914,8.634,0.263,20940,0.307,0.225,4.5,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-26,17968,606882,8.898,0.263,21584,0.316,0.215,4.6,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,105.22
GBR,Europe,United Kingdom,2020-04-27,16553,623435,9.14,0.243,19280,0.283,0.24,4.2,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-28,23649,647084,9.487,0.347,19793,0.29,0.233,4.3,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-29,34287,681371,9.99,0.503,21821,0.32,0.211,4.7,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-04-30,39753,721124,10.573,0.583,24590,0.361,0.186,5.4,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-05-01,39095,760219,11.146,0.573,27035,0.396,0.168,5.9,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-05-02,28054,788273,11.557,0.411,28480,0.418,0.157,6.4,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-05-03,25867,814140,11.936,0.379,29608,0.434,0.149,6.7,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,77.33
GBR,Europe,United Kingdom,2020-05-04,28763,842903,12.358,0.422,31353,0.46,0.134,7.4,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-05-05,32350,875253,12.832,0.474,32596,0.478,0.125,8,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-05-06,32668,907921,13.311,0.479,32364,0.474,0.118,8.5,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-05-07,33587,941508,13.804,0.492,31483,0.462,0.116,8.6,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-05-08,32496,974004,14.28,0.476,30541,0.448,0.112,8.9,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
GBR,Europe,United Kingdom,2020-05-09,28412,1002416,14.697,0.417,30592,0.449,0.107,9.4,tests performed,,,,,,,,,,,,79.63,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,
